sentence_id,homograph,homograph_index,pos,sentence,homograph_pronunciation
2700985,parent,11,PROPN,"Outre le lieutenant Johnson , les inspecteurs Dufour , Mayrand et Parent forment le groupe avec qui Anne travaille .",p a ʁ ɑ̃
2715297,parent,1,PROPN,"Monseigneur Parent , le secrétaire aux admissions de l ' époque , a tout fait pour orienter la jeune femme vers un autre choix . """,p a ʁ ɑ̃
2792916,parent,19,PROPN,Je suis spécialisée dans l ' accueil verbal et dans l ' accueil Plus en détail Parent avant tout Parent malgré tout .,p a ʁ ɑ̃
2707998,parent,5,PROPN,"Humidités relatives Humidités relatives Les Parent Season 2 , Episode 3 Sep 28 , 2009 0 Season Only Alertés par des odeurs fétides , Louis-Paul et Natalie craignent une infiltration d ' eau , mais aucun expert n ' en trouve la cause .",p a ʁ ɑ̃
2770509,parent,30,PROPN,"Votre entreprise Nom ... Commune : ... Nom , coordonnées et fonction de la personne répondant au questionnaire : Secteur d activité : ... Plus en détail Parent avant tout Parent malgré tout .",p a ʁ ɑ̃
2764004,parent,63,PROPN,"LH : Les chapitres de théorie expliquent ce voyage à la lumière notamment de concepts d ' analyse transactionnelle : les états du moi décelables à la première séance , l ' aperçu du scénario que présente la cliente , ses jeux dus au manque de mentalisation ; l ' évolution des états du moi au cours du travail , le traitement du Parent .",p a ʁ ɑ̃
308531,parent,2,PROPN,"127 Rue Parent S , Le Fjord-du-Saguenay , QC G0V 1B0 & lt ; br & gt ; Bégin , Québec , Canada",p a ʁ ɑ̃
2783324,parent,14,PROPN,Il me semble que ce n est pas Plus en détail Parent avant tout Parent malgré tout .,p a ʁ ɑ̃
94247,parent,14,PROPN,"-- N ' ayez pas peur , diable , je ne mange personne ... Parent m ' a dit que vous étiez animés d ' excellentes intentions et que vous travailliez bien .",p a ʁ ɑ̃
301707,parent,2,PROPN,"Le rapport Parent ouvre la voie en 1962 à l ' éducation spécialisée en affirmant vouloir permettre à tous les enfants , y compris ceux qui présentent des handicaps ou des difficultés diverses , de recevoir la meilleure éducation possible .",p a ʁ ɑ̃
2724773,parent,9,PROPN,Si une personne de votre entourage Plus en détail Parent avant tout Parent malgré tout .,p a ʁ ɑ̃
2777904,parent,11,PROPN,"La seule que j ' écoute , c ' est Les Parent ( un incroyable bonheur de voir notre vie de famille ainsi à la télé ! )",p a ʁ ɑ̃
2728404,parent,6,PROPN,La prospection téléphonique Plus en détail Parent avant tout Parent malgré tout .,p a ʁ ɑ̃
2785884,parent,0,PROPN,"Parent profite d ' un certain répit avant la préparation d ' une nouvelle ronde de négociations pour tirer sa révérence.Bien qu ' il y ait "" un peu de houle dans le port "" , pour reprendre l ' expression qu ' il lance notamment en référence au conflit étudiant actuel , celui qui cumule trois mandats de trois ans à la présidence de la CSQ , estime que le moment est bien choisi pour se consacrer à d ' autres projets.Il rappelle que le prochain congrès de la CSQ - pendant lequel un nouveau président pourrait être élu - aura lieu en 2015 , et donc en plein coeur de la prochaine ronde de négociations du secteur public.En effet , il observe que de briguer un nouveau mandat cette semaine équivaudrait à envisager les six prochaines années à la tête de la CSQ , car il est préférable , selon lui , qu ' un président mène l ' ensemble de ces négociations.La vice-présidente actuelle de la CSQ , Louise Chabot , est pour l ' instant la seule à avoir manifesté de l ' intérêt pour remplacer M . Parent , et ce dernier estime qu ' une élection ne sera donc pas nécessaire au congrès de cette fin de semaine.Une fois les deux pieds sur la terre ferme , M. Parent ne prévoit toutefois pas se contenter d ' observer les marées . """,p a ʁ ɑ̃
94015,parent,0,PROPN,"Parent ne pouvait apercevoir la figure , mais seulement de longs cheveux blonds qui tombaient sur le col en boucles frisées .",p a ʁ ɑ̃
2706272,parent,17,PROPN,"Il fallait prendre la question au sérieux , quitte à recommencer l ' exercice de la Commission Parent .",p a ʁ ɑ̃
2719081,parent,32,PROPN,"Une planche de 3 m ' irait très bien ... Je me range à l ' avis général pour les compos.En plus , ça me motivera pour la réalisation de quelques voitures Parent qui sont en projet depuis quelques temps .",p a ʁ ɑ̃
2741395,parent,1,XFAMIL,"Réjean Parent , président de l ' Association des réseaux cyclables du Québec .",p a ʁ ɑ̃
2774274,parent,63,XFAMIL,"Catégorie à prix moyen ( de 15 $ à 30 $ ) Fluide corps peaux sèches Lipidiose NutritiveLABORATOIRES VICHY 21 $ Un puissant bouclier anti-sécheresse qui pénètre vite et aide la peau à retrouver sa souplesse.Le jury a aimé "" Sa texture légère est parfaite et sa formule , absorbée en quelques minutes , hydrate la peau des heures durant "" . CHANTAL PARENT , LAVAL ( QC ) Catégorie à prix maxi ( 31 $ et plus ) Baume corps Biosenses nutritionBIOTHERM 39 $ Onctueux à souhait , ce baume au sillage hespéridé rend la peau ultrasouple.Le jury a aimé "" Un excellent hydratant qui adoucit parfaitement la peau .",p a ʁ ɑ̃
2747485,parent,9,XFAMIL,"De plus , Louise Langevin est persuadée que Caroline Parent ne trouvera pas de soutien chez les femmes anglophones , qui voient le Québec comme un modèle à suivre sur ce point .",p a ʁ ɑ̃
2730505,parent,1,XFAMIL,"Claire Parent Mini livre gratuit Sherpa Consult Bruxelles , Mai 2012 Tous droits de reproduction , d ' adaptation et de traduction Plus en détail Mission sans conversion .",p a ʁ ɑ̃
2764697,parent,1,XFAMIL,"Claire Parent Mini livre gratuit Sherpa Consult Bruxelles , Mai 2012 Tous droits de reproduction , d ' adaptation et de traduction Plus en détail HARCÈLEMENT CRIMINEL .",p a ʁ ɑ̃
2745533,parent,20,XFAMIL,"J ' avais déjà mis en ligne le récit captivant de son parcours vers la fluence , traduit par Richard Parent .",p a ʁ ɑ̃
2779570,parent,3,XFAMIL,VVF Villages Parent Parent : avec vue sur les volcans !,p a ʁ ɑ̃
2714255,parent,10,XFAMIL,"Le 26 juillet l770 , il envoya à M . Parent un rapport tout à fait favorable à M . Becquet .",p a ʁ ɑ̃
2714215,parent,29,XFAMIL,"Encore inconnue mercredi matin , la bête Alice s' est abattue sur Québec à l ' occasion de la Vigie organisée en soutien aux 15 victimes du Pavillon Alphonse-Marie Parent .",p a ʁ ɑ̃
2721350,parent,18,XFAMIL,"Avec plus de 25 ans d ' expérience et d ' expertise à votre service , M. Sylvain Parent , maître en son domaine , saura vous servir avec tout le professionnalisme que vous méritez .",p a ʁ ɑ̃
2718738,parent,16,XFAMIL,"ALBERT 01 / 09 / 2016 Stéphane Demilly est allé au Centre de secours saluer Edgar Parent , pompier volontaire depuis Août 1971 , qui vit aujourd ' hui son dernier jour de garde .",p a ʁ ɑ̃
2781341,parent,14,XFAMIL,"Pour ce faire , il faut sans doute replonger dans un livre de Claude Parent , intitulé "" Architecte "" .",p a ʁ ɑ̃
2738954,parent,1,XFAMIL,"Claire Parent Mini livre gratuit Sherpa Consult Bruxelles , Mai 2012 Tous droits de reproduction , d ' adaptation et de traduction Plus en détail Mais revenons à ces deux textes du sermon sur la montagne dans l évangile de Matthieu .",p a ʁ ɑ̃
309043,parent,1,XFAMIL,Benjamin Parent,p a ʁ ɑ̃
2758825,parent,1,XFAMIL,"Denis Parent est un journaliste , réalisateur et écrivain français né à Cambrai le 28 novembre 1954 .",p a ʁ ɑ̃
2741875,parent,47,XFAMIL,"MUNICIPALITÉ DE MONT-CARMEL PROVINCE DE QUÉBEC SÉANCE ORDINAIRE DU 2 FÉVRIER 2015 Procès-verbal de la séance ordinaire du conseil municipal de Mont-Carmel , tenue à la salle du conseil municipal au 22 , Plus en détail Madame Nathalie Ouellet , OMA , directrice générale et Madame Rita Parent , OMA , greffière assistent également à cette assemblée .",p a ʁ ɑ̃
2744166,parent,55,XFAMIL,"BACCALAUREAT GENERAL FEVRIER 2014 MATHÉMATIQUES SERIE : ES Durée de l épreuve : 3 heures Coefficient : 5 ( ES ) , 4 ( L ) 7 ( spe ES ) Les calculatrices électroniques de poche sont autorisées , conformement à la Plus en détail Probabilités stationnaires d une chaîne de Markov sur TI-nspire Louis Parent , ing .",p a ʁ ɑ̃
2699930,parent,1,XFAMIL,"Claire Parent Mini livre gratuit Sherpa Consult Bruxelles , Mai 2012 Tous droits de reproduction , d ' adaptation et de traduction Plus en détail L ESTIME DE SOI , C EST .",p a ʁ ɑ̃
2738594,parent,33,XFAMIL,Exemple : dans une classe un enfant qui réexplique la leçon à un de ses camarades de la même manière que le fait son maître ou sa maîtresse active son État du Moi Parent .,p a ʁ ɑ̃
2724025,parent,9,XFAMIL,Essai suivi d ' une réponse d ' Emmanuel Parent commissaire de l ' exposition .,p a ʁ ɑ̃
5396039,plus,40,COSUB,"En général , plus haute est l ' altitude d ' explosion , moins il y a de retombées ; "" a contrario "" , plus la surface de matériaux en contact avec la boule de feu est grande , plus il y a de retombées .",p l y
5474597,plus,8,COSUB,"Le préfet délégué a été clair , "" plus ça va avancer , moins il y aura de tolérance "" , après celle offerte lors du dernier week-end des vacances scolaires .",p l y
5374065,plus,20,COSUB,"C ' est là souvent un signe de falsification , et , plus on est frappé par un autographe , plus il faut étudier avec soin sa provenance .",p l y
5379146,plus,22,COSUB,"Là surtout , là , plus il s' avança vers les profondeurs de la science , analysant , discutant , argumentant , plus il n ' entrevit qu ' obscurité et confusion .",p l y
5377169,plus,22,COSUB,"Les exemples du prince , selon ses principes , sont le premier et le plus puissant ressort de l ' autorité ; plus il sera bon fils , bon père , bon époux , bon frère , bon parent , bon citoyen et bon ami , moins il aura besoin de commander pour être obéi ; et plus il respectera les vieillards , honorera ses officiers , fera cas de la vertu et s' attendrira sur les malheureux , plus il sera respecté , honoré , estimé et aimé lui-même .",p l y
5379145,plus,5,COSUB,"Là surtout , là , plus il s' avança vers les profondeurs de la science , analysant , discutant , argumentant , plus il n ' entrevit qu ' obscurité et confusion .",p l y
5381018,plus,8,COSUB,"-- Plus on arrive tard au marché , plus il y a de beau monde !",p l y
5384470,plus,21,COSUB,"Toutefois , une hiérarchie était établie par les saluts par coups de canon : plus l ' État était important , plus il se voyait accorder une salve importante , entre zéro et 21 coups de canon .",p l y
5410303,plus,6,COSUB,"Plus c ' est agité , plus il se referme sur lui-même",p l y
5481632,plus,3,COSUB,"Côté surface , plus le logement est petit , plus il est énergivore .",p l y
5467404,plus,24,COSUB,"Et de proposer une "" taxe carbone kilométrique "" pour un "" protectionnisme solidaire "" : "" Plus un produit viendra de loin , plus il sera taxé "" , a-t-elle expliqué .",p l y
5416617,plus,7,COSUB,""" Plus les chevaux sont rustiques , plus ils meurent vieux "" , poursuit-elle .",p l y
5431007,plus,1,COSUB,""" Plus les parents ont un revenu élevé , plus ils vont dépenser pour leur enfant "" , explique Ross Finnie , un économiste de l ' Université d ' Ottawa qui s' est penché sur la question quand il enseignait à l ' Université Laval .",p l y
5417639,plus,3,COSUB,"Mais attention , plus on est jeune , plus on apprend vite .",p l y
5449788,plus,22,COSUB,"Cherchez toujours qui est l ' auteur de ce que vous lisez "" , poursuit-elle "" , plus il se présentera , plus il y a de chance qu ' il soit fiable "" .",p l y
5476058,plus,7,COSUB,"Comme le souligne l ' Insee , plus on se rapproche du littoral atlantique et plus la hausse de population est forte .",p l y
5462873,plus,12,COSUB,"Plus un roman est complexe , plus il nous rend vulnérable , plus il nous attire en lui-même , plus nous en comprenons ses enjeux et plus nous sommes en empathie avec le sujet .",p l y
5388696,plus,19,COSUB,"Il est couramment admis que , plus le rapport C / N d ' un produit est élevé , plus il se décompose lentement dans le sol mais plus l ' humus obtenu est stable .",p l y
5439520,plus,13,COSUB,"Alors plus il y a de l ' eau dans le sol , plus il résiste "" , explique Guy Doré .",p l y
5420994,plus,5,COSUB,"Plus le spectacle avançait , plus ils reconnaissaient l ' univers de leur père , ou du moins , celui qu ' ils ont connu .",p l y
5414018,plus,17,ADV,"Faire du jeu ne suffira pas à faire trembler les cages adverses , les buts devraient être plus durs à pondre .",p l y s
5478986,plus,37,ADV,"En d ' autres termes , les mots communs sont reconnus plus vite : la région cérébrale reste donc active moins longtemps quand elle doit en reconnaître un que lorsqu ' elle fait face à des mots plus rares , qui lui prennent plus de temps à traiter .",p l y s
5443064,plus,22,ADV,La semaine a été particulièrement turbulente avec toutes ces histoires sur le yuan et la chute des cours du pétrole à des plus bas de six ans ( pour le WTI ) .,p l y s
5431908,plus,5,ADV,"C ' était un geste plus bête que méchant , j ' espère que cela lui servira de leçon "" , a commenté Claude Puel .",p l y s
5388842,plus,14,ADV,"Pour bien se conserver , il doit être cueilli à maturité au moment le plus bas de son activité respiratoire juste avant que ne commence la crise climactérique .",p l y
